class_index,review_text
2,in films like Tremors
2,deliver nearly enough of the show 's trademark style and flash
2,no other reason
0,will need all the luck they can muster just figuring out who 's who in this pretentious mess
2,Boyd 's film offers little else of consequence
1,to sober us up with the transparent attempts at moralizing
2,answer
2,the now middle-aged participants
2,American audiences will probably find it familiar and insufficiently cathartic
3,are great rewards here
2,those intended for adults
2,been there squirm with recognition
2,of its archival prints and film footage
2,to do with it
2,the rocky path
2,all in one
2,that she never lets her character become a caricature -- not even with that radioactive hair
2,plenty of sturm
2,it plays like a reading from Bartlett 's Familiar Quotations
0,does n't deserve the energy it takes to describe how bad it is
2,occupied for 72 minutes
1,flopping
2,like about Men
2,Triumph of Love
2,all the
2,of goofy grandeur
2,lurks
2,the killer
2,was a better film .
2,pacing typical Hollywood war-movie stuff
2,the more details slip out between his fingers .
3,at once visceral and spiritual
2,for a modern-day urban China
2,and General Tso 's
2,very fast
2,inevitable future sequels
2,indelible
2,lowered
1,but overall the Halloween series has lost its edge
2,runs on a little longer
3,part of that delicate canon
2,to go on and on
2,Swim
3,more fascinating than the results
2,becomes narrative expedience
1,lack their idol 's energy and passion for detail .
2,a little peculiar
2,everyone 's bag of popcorn
3,virtuous
1,Die
2,makes it
1,Suffice to say its total promise is left slightly unfulfilled .
3,constant fits of laughter
2,an actor 's
2,that there is really only one movie 's worth of decent gags to be gleaned from the premise
2,Wait for it to hit cable
1,the kind of movie Toback 's detractors always accuse him of making
2,Trailer park Magnolia :
2,whose face
2,an hour 's worth
2,of the story
3,an amusement
2,by avoiding eye contact and walking slowly away
2,in Pauline & Paulette
3,could young romantics out on a date
2,more accurately
2,with the audience
2,actually were a suit
3,reveal his impressively delicate range
4,been remarkable
4,an uppity musical beat that you can dance to
3,a light touch
2,the highest
2,family fare
1,copout
3,Sleek and arty .
2,do with it
1,4Ever is neither a promise nor a threat so much as wishful thinking .
2,Janice
2,Twin Peaks action
1,film that suffers because of its many excesses .
2,too clever by half
2,The tonal shifts are jolting
3,deliciously nonsensical comedy
3,'' is an actor 's movie first and foremost .
3,post-Tarantino
2,the way Chekhov is funny -RRB-
1,The Weight of Water comes to resemble the kind of soft-core twaddle you 'd expect to see on Showtime 's ` Red Shoe Diaries . '
2,that may strain adult credibility
2,light of the fine work done by most of the rest of her cast
2,been right at home as a nifty plot line in Steven Soderbergh 's Traffic fails to arrive at any satisfying destination
2,a block of snow
3,at how much we care about the story
1,to make such a worthless film
2,Goliath
2,the Monty formula mercilessly
2,switches gears to the sentimental
1,that it 's too close to real life to make sense
1,drama
2,George Lucas
0,impossible
1,Sweet Home Abomination
2,Strip it
0,feels like a hazy high that takes too long to shake
1,artificial and opaque
2,blips
3,are lean and tough enough to fit in any modern action movie
2,is indifferent
3,the intriguing premise
2,this is n't
1,America 's thirst for violence
2,aimed specifically at a grade-school audience
2,secretions
2,actory concoctions
2,Less cinematically powerful than quietly and
4,You can take the grandkids or the grandparents and never worry about anyone being bored ... audience is a sea of constant smiles and frequent laughter .
2,modest aspirations
2,in other cultures
3,is intriguing
3,turn on many people
2,watch the film twice or pick up a book on the subject
1,the vagueness
3,a wonderfully warm human drama that remains vividly in memory long after viewing
1,arduous journey
2,shows and empathizes with the victims he reveals
2,the gravity of its subject matter
3,the audience other than to sit back and enjoy a couple of great actors hamming it up
2,portraying the devastation of this disease
2,tells you
1,sure is getting old .
2,significantly
3,farcically bawdy fantasy
1,even caught the gum stuck under my seat trying to sneak out of the theater
3,a high water mark
3,rowdy participants
3,very expressive
2,Bond-inspired ?
3,it equals the original and in some ways even betters it
2,more than exposes the roots of the skateboarding boom that would become `` the punk kids ' revolution .
2,the extremes of screwball farce and blood-curdling family intensity on one continuum
1,It 's hard to believe that something so short could be so flabby .
2,'re in the mood for something
2,Turpin 's film allows us to chuckle through the angst
2,makes up for in effective if cheap moments of fright and dread .
2,A simple tale of an unlikely friendship
3,has injected self-consciousness into the proceedings at every turn .
2,Wasabi
2,into this Thornberry stuff
2,has this franchise ever
2,the set of Carpenter 's The Thing
2,depends a lot on how interesting and likable you find them .
1,totally lacking
4,be moved to the edge of their seats by the dynamic first act
1,they were insulted and
3,written so well
1,buck or
2,the first production
3,denuded
3,dramedy '
1,life 's harshness
2,justify
1,has a tougher time balancing its violence with Kafka-inspired philosophy
2,Scott
1,highly predictable
3,we all lose track of ourselves by trying
2,peroxide blond honeys
2,write and
1,gets caught up in the rush of slapstick thoroughfare .
3,reveals meaning
1,through its hackneyed elements
2,cops
1,barf
2,grown-ups
3,Stands as one of the year 's most intriguing movie experiences
3,is strong as always .
1,themselves are n't all that interesting
3,is never lethargic
3,The author 's devotees will probably find it fascinating
4,provides an invaluable service by sparking debate and encouraging thought
2,it 's not as obnoxious as Tom Green 's Freddie Got Fingered
3,beat-the-clock thriller
2,that can develop when one mulls leaving the familiar to traverse uncharted ground
2,noir spirit
3,quite enough of them
2,to compromise his vision
2,could change tables
2,in the Playboy era
1,is as bad at it is cruel
2,orchestrated
2,imagery or music
2,to shame
2,among
3,dreamy
2,his stepmom
3,For serious film buffs
2,all manner
2,is never
2,that that implies
3,awarded mythic status
2,how to make a point with poetic imagery
2,vagina
3,a delightfully dour
3,plucks
2,his family-film plot
3,the ` laughing
3,complaining when a film clocks in around 90 minutes these days
2,situations and dialogue
2,really closer
2,in a role
2,Another love story
2,with loads of CGI and bushels of violence
3,impart a message without bludgeoning the audience over the head
0,could force you to scratch a hole in your head
3,Japanese director Shohei Imamura 's latest film is an odd but ultimately satisfying blend of the sophomoric and the sublime .
2,musical comedy
1,I was trying to decide what annoyed me most about God is Great
3,'s a testament to the film 's considerable charm
2,found the movie as divided
2,did the same
2,'s still a good yarn -- which is nothing to sneeze at these days .
2,remarkably faithful
3,is to be mesmerised
0,just plain awful
2,filmmakers Anne de Marcken and Marilyn Freeman
2,cinematic icons
3,quietly moving moments and an intelligent subtlety
2,of watching O Fantasma
2,as three
2,Damon\/Bourne
2,Its flame-like
1,Any intellectual arguments being made about the nature of God are framed in a drama so clumsy
2,pap
2,step back and
2,foreign in American teen comedies
1,does n't overcome the tumult of maudlin tragedy
3,artistry
3,is attractive
2,A cross between Blow and
2,with the casting of Juliette Binoche
2,grow into
3,is more accurate than anything
1,are likely to be as heartily sick of mayhem as Cage 's war-weary marine
2,awash
4,naturally charming
4,Beautifully crafted and cooly unsettling ... recreates the atmosphere of the crime expertly
3,be the performances of their careers
2,At the end of the movie
1,faced and spindly attempt at playing an ingenue makes her nomination as best actress even more of a an a
1,make it sting
1,here is nothing but a convenient conveyor belt of brooding personalities that parade about as if they were coming back from Stock Character camp -- a drowsy drama infatuated by its own pretentious self-examination .
1,like watching an Alfred Hitchcock movie after drinking twelve beers
1,the pale script
2,the seesawing of the general 's fate in the arguments of competing lawyers
4,a better movie experience
3,'s an adventure story and history lesson all in one .
2,watching it now
2,doubt an artist
4,gets a lot of flavor and spice
2,tear-stained vintage Shirley Temple script
1,who seem barely in the same movie
2,fool 's
2,two daughters
0,Lurid and less than lucid work
0,of story and his juvenile camera movements
2,viewing discussion
2,Even a hardened voyeur
1,dip in Jerry Bruckheimer 's putrid pond of retread action twaddle .
2,is ultimately thoughtful without having much dramatic impact .
2,like adults and everyone
3,colors the picture in some evocative shades
2,every gangster movie
2,give all three stories
2,Witherspoon 's -RRB-
3,surrealistic
3,is a towering siren .
2,has shown up at the appointed time and place
1,while the movie is slightly less successful than the first
2,preoccupations and obsessions
2,light-footed
2,of the Iranian new wave
4,a satisfying well-made romantic comedy
